OBJECTID,LATITUDE,LONGITUDE,FIRE_YEAR,STAT_CAUSE_DESCR,STATE,FIRE_NAME,FIRE_SIZE,FIRE_SIZE_CLASS
46934,38.69166667,-120.1383333,1992,Lightning,CA,,2,B
46935,38.66333333,-120.1033333,1992,Children,CA,,0.5,B
46936,38.53333333,-120.4133333,1992,Lightning,CA,,0.1,A
46937,38.725,-120.0583333,1992,Lightning,CA,,0.1,A
46938,38.63,-120.1083333,1992,Lightning,CA,,0.1,A
46939,38.67166667,-120.1383333,1992,Lightning,CA,,0.1,A
46940,38.69666667,-120.12,1992,Debris Burning,CA,,0.1,A
46941,38.56833333,-120.4333333,1992,Smoking,CA,,0.1,A
46942,38.48833333,-120.305,1992,Equipment Use,CA,FLUME,0.2,A
46943,38.69666667,-120.0466667,1992,Lightning,CA,,0.1,A
46944,38.88694444,-120.2566667,1992,Lightning,CA,,0.1,A
46945,38.62166667,-119.9516667,1992,Campfire,CA,,0.2,A
46946,38.60333333,-120.1416667,1992,Lightning,CA,,0.5,B
46947,38.52666667,-120.2033333,1992,Lightning,CA,,0.1,A
46948,38.69166667,-120.125,1992,Lightning,CA,,0.2,A
46949,38.69888889,-119.9877778,1992,Lightning,CA,PASS,0.1,A
46950,38.58833333,-120.205,1992,Lightning,CA,,0.2,A
46951,38.575,-119.8716667,1992,Lightning,CA,,0.1,A
46952,38.55666667,-120.125,1992,Lightning,CA,,0.1,A
46953,38.65333333,-120.1183333,1992,Campfire,CA,,0.1,A
46954,38.655,-120.1216667,1992,Campfire,CA,,0.1,A
46955,38.53666667,-120.2633333,1992,Lightning,CA,,0.2,A
46956,39.01666667,-120.5833333,1992,Debris Burning,CA,TANNER,1,B
46957,39.01666667,-120.5333333,1992,Debris Burning,CA,,1,B
46958,38.93333333,-120.6666667,1992,Miscellaneous,CA,,0.1,A
46959,38.96666667,-120.75,1992,Debris Burning,CA,KENTUCKY,0.1,A
46960,38.91666667,-120.6166667,1992,Lightning,CA,,0.1,A
46961,38.85,-120.5333333,1992,Lightning,CA,,0.1,A
46962,38.91666667,-120.6833333,1992,Lightning,CA,,0.1,A
46963,39,-120.4666667,1992,Lightning,CA,,0.2,A
46964,38.88333333,-120.7,1992,Lightning,CA,,0.1,A
46965,38.88333333,-120.7166667,1992,Lightning,CA,,5,B
46966,38.86666667,-120.7,1992,Lightning,CA,,4,B
46967,38.86666667,-120.6166667,1992,Lightning,CA,,0.1,A
46968,38.88333333,-120.7333333,1992,Lightning,CA,,1,B
46969,38.95,-120.7833333,1992,Smoking,CA,RED BUD,0.1,A
46970,38.85,-120.75,1992,Equipment Use,CA,,0.1,A
46971,38.91666667,-120.7,1992,Lightning,CA,,0.5,B
46972,38.96666667,-120.7666667,1992,Lightning,CA,,0.8,B
46973,38.91666667,-120.7,1992,Lightning,CA,,2,B
46974,38.9,-120.7166667,1992,Lightning,CA,,0.1,A
46975,38.9,-120.6,1992,Miscellaneous,CA,,0.1,A
46976,38.93333333,-120.5166667,1992,Equipment Use,CA,,0.1,A
46977,38.93333333,-120.7333333,1992,Arson,CA,,0.1,A
46978,39.06666667,-120.4166667,1992,Campfire,CA,,0.1,A
46979,39,-120.6833333,1992,Lightning,CA,,2,B
46980,39.01666667,-120.5666667,1992,Lightning,CA,,0.1,A
46981,38.91666667,-120.5166667,1992,Lightning,CA,,0.1,A
46982,38.95,-120.55,1992,Lightning,CA,,0.1,A
46983,39.01666667,-120.5,1992,Campfire,CA,,0.1,A
46984,38.99527778,-120.5788889,1992,Arson,CA,RAMSEY,2,B
46985,39,-120.2916667,1992,Debris Burning,CA,LOON,0.1,A
46986,38.86833333,-120.4516667,1992,Lightning,CA,,2.5,B
46987,38.87166667,-120.3716667,1992,Campfire,CA,,0.1,A
46988,38.88666667,-120.3916667,1992,Campfire,CA,,0.1,A
46989,38.93333333,-120.3,1992,Miscellaneous,CA,,0.1,A
46990,38.94,-120.3183333,1992,Lightning,CA,,0.1,A
46991,38.9,-120.4166667,1992,Lightning,CA,,0.1,A
46992,39.035,-120.3366667,1992,Lightning,CA,,0.1,A
46993,39.04,-120.3183333,1992,Lightning,CA,,0.1,A
46994,38.79333333,-120.3933333,1992,Smoking,CA,,0.1,A
46995,38.85666667,-120.2316667,1992,Equipment Use,CA,,0.1,A
46996,38.91666667,-120.3166667,1992,Campfire,CA,,0.2,A
46997,38.855,-120.36,1992,Campfire,CA,,0.1,A
46998,39.00833333,-120.3033333,1992,Miscellaneous,CA,,0.1,A
46999,39.00333333,-120.255,1992,Lightning,CA,,0.1,A
47000,38.83,-120.2416667,1992,Campfire,CA,,0.1,A
47001,38.95166667,-120.22,1992,Campfire,CA,,0.1,A
47002,38.94166667,-120.1583333,1992,Lightning,CA,,0.1,A
47003,38.75833333,-120.3233333,1992,Lightning,CA,,0.1,A
47004,38.86666667,-120.2066667,1992,Lightning,CA,,0.1,A
47005,38.87333333,-120.3016667,1992,Lightning,CA,,0.1,A
47006,38.95666667,-120.1716667,1992,Lightning,CA,,0.1,A
47007,38.81666667,-120.2,1992,Lightning,CA,,0.1,A
47008,38.87,-120.2583333,1992,Lightning,CA,,0.1,A
47009,38.925,-120.3683333,1992,Miscellaneous,CA,,0.1,A
47010,38.77,-120.4466667,1992,Arson,CA,,0.1,A
47011,38.77,-120.45,1992,Arson,CA,,0.1,A
47012,38.9,-120.3183333,1992,Lightning,CA,,0.1,A
47013,38.86833333,-120.235,1992,Lightning,CA,,3,B
47014,38.775,-120.45,1992,Miscellaneous,CA,CLEVELAND,24580,G
47015,39.08833333,-120.3716667,1992,Lightning,CA,,1,B
47016,38.82166667,-120.255,1992,Campfire,CA,,0.1,A
47017,38.77333333,-120.3366667,1992,Debris Burning,CA,BROWNELL,12,C
47018,38.72166667,-120.3333333,1992,Lightning,CA,,0.2,A
47019,38.63833333,-120.3216667,1992,Lightning,CA,,0.1,A
47020,38.80333333,-120.0683333,1992,Lightning,CA,,0.1,A
47021,38.83333333,-120.0883333,1992,Lightning,CA,,0.1,A
47022,38.80166667,-120.6683333,1992,Lightning,CA,,0.1,A
47023,38.68333333,-120.2,1992,Lightning,CA,,0.1,A
47024,38.825,-120.0333333,1992,Campfire,CA,,0.1,A
47025,38.76666667,-120.3716667,1992,Miscellaneous,CA,,0.1,A
47026,38.68333333,-120.3,1992,Lightning,CA,,0.1,A
47027,38.70166667,-120.4033333,1992,Lightning,CA,,0.1,A
47028,38.68333333,-120.4666667,1992,Lightning,CA,,0.1,A
47029,38.65666667,-120.4366667,1992,Lightning,CA,,0.1,A
47030,38.66833333,-120.47,1992,Lightning,CA,,0.1,A
47031,38.73333333,-120.3366667,1992,Lightning,CA,,0.1,A
47032,38.805,-120.055,1992,Lightning,CA,,0.1,A
47033,38.68333333,-120.205,1992,Lightning,CA,,0.1,A
47034,38.635,-120.25,1992,Miscellaneous,CA,WHITE,0.1,A
47035,38.73833333,-120.1216667,1992,Lightning,CA,,0.1,A
47036,38.70833333,-120.505,1992,Campfire,CA,BONETTI,0.1,A
47037,38.65,-120.3833333,1992,Campfire,CA,,0.1,A
47038,38.59166667,-120.4916667,1992,Miscellaneous,CA,,0.1,A
47039,38.70166667,-120.5,1992,Smoking,CA,,0.1,A
47040,38.8,-120.5666667,1992,Miscellaneous,CA,FLEMMING,0.2,A
47041,38.71666667,-120.2716667,1992,Lightning,CA,,1,B
47042,38.78333333,-120.1833333,1992,Lightning,CA,,0.1,A
47043,38.78833333,-120.2833333,1992,Lightning,CA,,0.1,A
47044,38.78833333,-120.2,1992,Campfire,CA,WRIGHTS,0.1,A
47045,38.76666667,-120.2883333,1992,Arson,CA,,0.1,A
47046,38.76666667,-120.4333333,1992,Arson,CA,,0.1,A
47047,38.775,-120.4666667,1992,Arson,CA,,0.1,A
47048,38.77166667,-120.2833333,1992,Miscellaneous,CA,,0.1,A
47049,38.67166667,-120.205,1992,Miscellaneous,CA,SHERMAN,1,B
47050,38.7,-120.3833333,1992,Campfire,CA,,0.1,A
47051,38.76333333,-120.48,1992,Miscellaneous,CA,,0.1,A
47052,38.63333333,-120.1916667,1992,Lightning,CA,,0.1,A
47053,38.61,-120.5783333,1992,Smoking,CA,,0.1,A
47054,38.785,-120.1333333,1992,Smoking,CA,STRAWBERRY,0.1,A
47055,38.7,-120.55,1992,Lightning,CA,,0.1,A
47056,38.67333333,-120.26,1992,Lightning,CA,,0.1,A
47057,38.70166667,-120.4866667,1992,Lightning,CA,,0.1,A
47058,38.795,-120.1966667,1992,Lightning,CA,,2,B
47059,38.505,-120.5383333,1992,Lightning,CA,,0.1,A
47060,38.72333333,-120.085,1992,Lightning,CA,,0.1,A
47061,38.76666667,-120.335,1992,Arson,CA,JUMBO,0.1,A
47062,38.81666667,-120.1583333,1992,Lightning,CA,,0.1,A
47063,38.6,-120.4833333,1992,Lightning,CA,,0.1,A
47064,38.6,-120.3833333,1992,Lightning,CA,,0.1,A
47065,38.66666667,-120.4333333,1992,Equipment Use,CA,DANO,0.1,A
47066,38.58333333,-120.5666667,1992,Miscellaneous,CA,HILLTOP,2,B
47067,38.76666667,-120.3833333,1992,Debris Burning,CA,,0.1,A
47068,37.80333333,-119.075,1992,Lightning,CA,,0.1,A
47069,37.80333333,-119.0383333,1992,Lightning,CA,,0.1,A
47070,37.84666667,-118.9083333,1992,Lightning,CA,,0.1,A
47071,37.91833333,-119.1483333,1992,Lightning,CA,,0.1,A
47072,37.84666667,-118.8716667,1992,Lightning,CA,,0.1,A
47073,37.78833333,-118.9083333,1992,Lightning,CA,,0.5,B
47074,37.745,-118.9833333,1992,Campfire,CA,,0.2,A
47075,37.94666667,-119.1483333,1992,Lightning,CA,,0.1,A
47076,37.76,-118.9833333,1992,Lightning,CA,,0.1,A
47077,37.90333333,-119.1116667,1992,Smoking,CA,,0.1,A
47078,37.81833333,-118.9083333,1992,Lightning,CA,,0.2,A
47079,37.81833333,-118.8533333,1992,Lightning,CA,,0.1,A
47080,37.93333333,-118.965,1992,Lightning,CA,,0.3,B
47081,37.925,-118.965,1992,Lightning,CA,,0.2,A
47082,37.78833333,-118.9833333,1992,Lightning,CA,,0.1,A
47083,37.81833333,-119.1116667,1992,Campfire,CA,,0.1,A
47084,37.81833333,-119.0383333,1992,Lightning,CA,,0.1,A
47085,37.83166667,-118.6883333,1992,Lightning,CA,,0.1,A
47086,37.80333333,-119.0566667,1992,Campfire,CA,,0.1,A
47087,37.67333333,-118.965,1992,Miscellaneous,CA,,0.5,B
47088,37.89,-118.8533333,1992,Lightning,CA,,0.1,A
47089,37.875,-118.89,1992,Lightning,CA,,0.1,A
47090,37.80333333,-118.965,1992,Lightning,CA,,0.1,A
47091,37.875,-118.8716667,1992,Lightning,CA,,0.1,A
47092,37.78833333,-119.0566667,1992,Lightning,CA,,0.1,A
47093,37.89,-119.02,1992,Lightning,CA,,0.1,A
47094,37.83166667,-119.0566667,1992,Lightning,CA,,0.1,A
47095,37.80333333,-119.0566667,1992,Lightning,CA,,0.1,A
47096,37.91833333,-119.1666667,1992,Lightning,CA,,0.1,A
47097,37.81833333,-118.7066667,1992,Lightning,CA,,1.5,B
47098,37.875,-118.78,1992,Lightning,CA,,0.1,A
47099,37.875,-119.1666667,1992,Lightning,CA,,0.1,A
47100,37.83166667,-118.8533333,1992,Lightning,CA,,0.1,A
47101,37.975,-119.2766667,1992,Campfire,CA,,0.1,A
47102,37.96166667,-118.5416667,1992,Lightning,CA,,0.1,A
47104,37.94666667,-119.1666667,1992,Lightning,CA,,0.1,A
47105,37.91833333,-119.2583333,1992,Miscellaneous,CA,,0.1,A
47106,37.99,-119.2766667,1992,Smoking,CA,,0.1,A
47107,37.89,-119.13,1992,Lightning,CA,,0.1,A
47108,38.005,-119.1483333,1992,Debris Burning,CA,,0.1,A
47109,37.71666667,-119.0016667,1992,Miscellaneous,CA,,0.2,A
47110,37.73166667,-119.02,1992,Miscellaneous,CA,,0.3,B
47111,37.91833333,-119.0566667,1992,Miscellaneous,CA,,0.1,A
47112,38.03333333,-118.6883333,1992,Lightning,CA,,0.1,A
47113,37.65166667,-119.0233333,1992,Smoking,CA,,0.1,A
47114,37.73166667,-118.8916667,1992,Lightning,CA,,0.1,A
47115,37.65333333,-118.9466667,1992,Smoking,CA,,0.1,A
47116,37.60333333,-118.8466667,1992,Debris Burning,CA,,0.1,A
47117,37.63333333,-118.9283333,1992,Campfire,CA,,0.1,A
47118,37.645,-118.905,1992,Miscellaneous,CA,,0.1,A
47119,37.67166667,-118.935,1992,Campfire,CA,,0.1,A
47120,37.655,-118.99,1992,Campfire,CA,,0.1,A
47121,37.69333333,-118.935,1992,Miscellaneous,CA,,0.1,A
47122,37.64333333,-118.94,1992,Smoking,CA,,0.1,A
47123,37.66833333,-118.9316667,1992,Miscellaneous,CA,,0.1,A
47124,37.61666667,-118.9433333,1992,Lightning,CA,,0.1,A
47125,37.655,-118.8733333,1992,Lightning,CA,,0.1,A
47126,37.65833333,-118.9416667,1992,Lightning,CA,,0.1,A
47127,37.72166667,-118.925,1992,Lightning,CA,,0.5,B
47128,37.58333333,-119.0383333,1992,Lightning,CA,,0.1,A
47129,37.55,-119.095,1992,Lightning,CA,RAINBOW,8800,G
47130,37.66666667,-119.1083333,1992,Lightning,CA,,0.3,B
47131,37.63,-118.8933333,1992,Miscellaneous,CA,,0.1,A
47132,37.62833333,-118.8933333,1992,Miscellaneous,CA,,0.1,A
47133,37.355,-118.2666667,1992,Arson,CA,,0.5,B
47134,37.29666667,-118.23,1992,Equipment Use,CA,,1,B
47135,37.63,-118.6516667,1992,Smoking,CA,,0.1,A
47136,37.31166667,-118.595,1992,Lightning,CA,,0.1,A
47137,37.22333333,-118.6316667,1992,Lightning,CA,,0.1,A
47138,37.23833333,-118.595,1992,Smoking,CA,,0.1,A
47139,37.12166667,-118.3733333,1992,Equipment Use,CA,,0.1,A
47140,36.99,-118.3183333,1992,Lightning,CA,ABERDEEN,2000,F
47141,37.55833333,-118.67,1992,Miscellaneous,CA,,0.1,A
47142,37.57333333,-118.6883333,1992,Children,CA,,0.1,A
47143,37.39027778,-118.2013889,1992,Lightning,CA,COLDWATER,0.1,A
47144,37.60166667,-118.6883333,1992,Lightning,CA,,0.1,A
47145,37.745,-118.5416667,1992,Lightning,CA,,0.1,A
47146,37.23833333,-118.595,1992,Equipment Use,CA,,0.1,A
47148,37.54333333,-118.6316667,1992,Miscellaneous,CA,,0.1,A
47149,37.34,-118.5233333,1992,Lightning,CA,,0.1,A
47150,37.325,-118.56,1992,Lightning,CA,,0.1,A
47151,37.41333333,-118.6683333,1992,Lightning,CA,,0.1,A
47152,37.63,-118.6516667,1992,Lightning,CA,,0.1,A
47153,37.28166667,-118.6316667,1992,Lightning,CA,,0.1,A
47154,37.41333333,-118.6683333,1992,Lightning,CA,,0.1,A
47155,37.22333333,-118.6133333,1992,Lightning,CA,,0.1,A
47156,37.41333333,-118.1033333,1992,Lightning,CA,,0.1,A
47157,37.28166667,-118.5783333,1992,Lightning,CA,,0.5,B
47158,37.41333333,-118.1933333,1992,Lightning,CA,,0.1,A
47159,37.41333333,-118.1766667,1992,Lightning,CA,,0.1,A
47160,37.515,-118.705,1992,Miscellaneous,CA,,0.1,A
47161,37.44166667,-118.6683333,1992,Lightning,CA,,0.1,A
47162,37.55833333,-118.6333333,1992,Lightning,CA,,0.1,A
47163,37.325,-118.5233333,1992,Equipment Use,CA,,0.1,A
47164,37.39833333,-118.65,1992,Lightning,CA,,0.1,A
47165,37.23833333,-118.56,1992,Campfire,CA,,0.1,A
47166,37.20833333,-118.595,1992,Lightning,CA,,0.1,A
47167,37.23833333,-118.6133333,1992,Equipment Use,CA,,0.1,A
47168,37.12166667,-118.3366667,1992,Equipment Use,CA,,0.1,A
47169,36.36166667,-118.3166667,1992,Lightning,CA,,0.1,A
47170,36.24666667,-118.245,1992,Lightning,CA,,0.1,A
47171,36.34833333,-118.3166667,1992,Lightning,CA,,0.2,A
47172,36.26,-118.28,1992,Lightning,CA,,0.2,A
47173,36.33333333,-118.3333333,1992,Lightning,CA,,0.2,A
47174,36.31833333,-118.245,1992,Lightning,CA,,0.5,B
47175,37.53,-118.6316667,1992,Miscellaneous,CA,,0.1,A
47176,36.23666667,-118.12,1992,Lightning,CA,,1,B
47177,36.45,-118.1716667,1992,Lightning,CA,,0.1,A
47178,36.275,-118.1533333,1992,Lightning,CA,,0.1,A
47179,41.84666667,-123.1983333,1992,Debris Burning,CA,,0.5,B
47180,41.79833333,-122.7666667,1992,Lightning,CA,,3,B
47181,41.78833333,-122.775,1992,Lightning,CA,,2,B
47182,41.825,-123.1916667,1992,Lightning,CA,,0.1,A
47183,41.74333333,-123.1483333,1992,Lightning,CA,,0.1,A
47184,41.70833333,-123.2416667,1992,Lightning,CA,,0.1,A
47185,41.92666667,-122.72,1992,Lightning,CA,,0.1,A
47186,41.81666667,-122.9,1992,Miscellaneous,CA,,1.5,B
47187,41.85,-122.915,1992,Debris Burning,CA,,0.2,A
47188,41.82166667,-122.65,1992,Arson,CA,GARVEY,973,E
47189,41.83,-122.8983333,1992,Miscellaneous,CA,,0.2,A
47190,41.79166667,-122.8916667,1992,Lightning,CA,,0.1,A
47191,41.78833333,-123.145,1992,Lightning,CA,,0.1,A
47192,41.81166667,-122.8083333,1992,Lightning,CA,,0.1,A
47193,41.80166667,-122.725,1992,Lightning,CA,,0.1,A
47194,41.935,-122.8783333,1992,Lightning,CA,,0.1,A
47195,41.96666667,-122.9166667,1992,Lightning,CA,,0.5,B
47196,42,-122.8,1992,Lightning,CA,,0.1,A
47197,41.93333333,-122.0166667,1992,Lightning,CA,,0.1,A
47198,41.96666667,-122.925,1992,Lightning,CA,,0.1,A
47199,41.92666667,-122.9416667,1992,Lightning,CA,,1.5,B
47200,41.99666667,-122.8783333,1992,Lightning,CA,,0.1,A
47201,41.80666667,-122.9133333,1992,Lightning,CA,,0.8,B
47202,41.785,-122.9516667,1992,Lightning,CA,,0.1,A
47203,41.855,-122.65,1992,Lightning,CA,,0.1,A
47204,41.93833333,-122.8033333,1992,Lightning,CA,,0.1,A
47205,41.835,-123.0666667,1992,Lightning,CA,,0.1,A
47207,41.765,-123.1183333,1992,Lightning,CA,,0.1,A
47208,41.92166667,-122.795,1992,Lightning,CA,,0.1,A
47209,41.87833333,-122.74,1992,Lightning,CA,,0.2,A
47210,41.76666667,-122.825,1992,Lightning,CA,,0.2,A
47211,41.91805556,-122.9825,1992,Lightning,CA,,0.1,A
47212,41.84166667,-123.0566667,1992,Lightning,CA,,0.2,A
47213,41.845,-122.7416667,1992,Lightning,CA,,0.5,B
47214,41.79333333,-122.895,1992,Lightning,CA,,0.1,A
47215,41.95833333,-122.91,1992,Lightning,CA,,0.1,A
47216,41.88166667,-123.125,1992,Lightning,CA,,0.1,A
47217,41.82666667,-122.8366667,1992,Lightning,CA,,0.1,A
47218,41.845,-123.12,1992,Lightning,CA,,0.1,A
47219,41.87166667,-122.7166667,1992,Miscellaneous,CA,,0.1,A
47220,41.81833333,-123.205,1992,Miscellaneous,CA,,0.5,B
47221,41.81833333,-123.2033333,1992,Miscellaneous,CA,,0.2,A
47222,41.83333333,-122.67,1992,Lightning,CA,,0.2,A
47223,41.835,-122.6433333,1992,Lightning,CA,,0.1,A
47224,41.87833333,-122.78,1992,Lightning,CA,,0.1,A
47225,41.93833333,-122.7716667,1992,Lightning,CA,,0.2,A
47226,41.92666667,-122.7733333,1992,Lightning,CA,,0.1,A
47227,41.88333333,-122.7833333,1992,Lightning,CA,,0.1,A
47230,41.96666667,-122.7583333,1992,Lightning,CA,,0.4,B
47231,41.82166667,-122.7983333,1992,Smoking,CA,,3,B
47232,41.77833333,-122.715,1992,Miscellaneous,CA,,1,B
47233,41.78833333,-123.0516667,1992,Smoking,CA,,0.1,A
47234,41.78333333,-123.0516667,1992,Arson,CA,,0.1,A
47235,41.70666667,-123.1766667,1992,Lightning,CA,,0.1,A
47238,41.81,-122.7466667,1992,Lightning,CA,,2,B
47239,41.79666667,-122.755,1992,Lightning,CA,,0.1,A
47240,41.84166667,-123.1666667,1992,Lightning,CA,,0.5,B
47241,41.90833333,-122.8666667,1992,Lightning,CA,,0.1,A
47242,41.935,-123.1166667,1992,Lightning,CA,,0.2,A
47243,41.815,-122.7433333,1992,Lightning,CA,,0.4,B
47244,41.85,-122.8,1992,Lightning,CA,,0.1,A
47245,41.16333333,-123.285,1992,Arson,CA,,0.1,A
47246,41.845,-122.88,1992,Miscellaneous,CA,,0.1,A
47247,41.70833333,-123.58,1992,Lightning,CA,,0.2,A
47248,41.69333333,-123.395,1992,Lightning,CA,,2,B
47249,41.765,-123.4666667,1992,Lightning,CA,,1,B
47250,41.78,-123.605,1992,Lightning,CA,,0.1,A
47251,41.795,-123.595,1992,Lightning,CA,,0.1,A
47252,41.77833333,-123.455,1992,Lightning,CA,,0.1,A
47253,41.71,-123.58,1992,Lightning,CA,,266,D
47254,41.91833333,-123.535,1992,Lightning,CA,,0.2,A
47255,41.77833333,-123.4716667,1992,Lightning,CA,,1,B
47256,41.83,-123.45,1992,Lightning,CA,,2,B
47257,41.795,-123.395,1992,Lightning,CA,,0.1,A
47258,41.68,-123.465,1992,Lightning,CA,,0.1,A
47259,41.87,-123.3966667,1992,Lightning,CA,,0.1,A
47260,41.89,-123.425,1992,Lightning,CA,,0.2,A
47261,41.86166667,-123.53,1992,Lightning,CA,,0.1,A
47262,41.68666667,-123.4716667,1992,Lightning,CA,,0.1,A
47263,41.93,-123.5283333,1992,Lightning,CA,,0.2,A
47264,41.95,-123.3716667,1992,Lightning,CA,,0.7,B
47265,41.65,-123.595,1992,Lightning,CA,,0.1,A
47266,41.81333333,-123.51,1992,Lightning,CA,,0.1,A
47267,41.74166667,-123.295,1992,Lightning,CA,,0.1,A
47268,41.78,-123.3766667,1992,Lightning,CA,,1,B
47269,41.61666667,-123.3433333,1992,Lightning,CA,,0.2,A
47270,41.79666667,-123.4516667,1992,Lightning,CA,,0.2,A
47271,41.58833333,-123.2066667,1992,Lightning,CA,,0.1,A
47272,41.62166667,-123.2483333,1992,Lightning,CA,,0.2,A
47273,41.62166667,-123.3583333,1992,Lightning,CA,,0.1,A
47274,41.62166667,-123.565,1992,Lightning,CA,,0.5,B
47275,41.93833333,-123.355,1992,Lightning,CA,,0.5,B
47276,41.85333333,-123.3383333,1992,Lightning,CA,,0.1,A
47277,41.85,-123.39,1992,Miscellaneous,CA,,0.1,A
47278,41.82166667,-123.41,1992,Miscellaneous,CA,,0.1,A
47279,41.83833333,-123.3816667,1992,Children,CA,,0.1,A
47280,41.80833333,-123.35,1992,Miscellaneous,CA,,0.1,A
47281,41.66333333,-123.4883333,1992,Lightning,CA,,0.1,A
47282,41.68,-123.3916667,1992,Lightning,CA,,0.1,A
47283,41.97,-123.4816667,1992,Lightning,CA,,0.1,A
47284,41.69333333,-123.4516667,1992,Lightning,CA,,0.1,A
47285,41.95333333,-123.455,1992,Lightning,CA,,0.1,A
47286,41.85833333,-123.645,1992,Lightning,CA,,0.1,A
47287,41.72166667,-123.4683333,1992,Lightning,CA,,0.1,A
47288,41.61833333,-123.2666667,1992,Lightning,CA,,0.1,A
47289,41.96666667,-123.505,1992,Lightning,CA,,0.1,A
47290,41.96166667,-123.4283333,1992,Lightning,CA,,0.1,A
47291,41.64666667,-123.23,1992,Lightning,CA,,0.1,A
47292,41.58833333,-123.21,1992,Lightning,CA,,0.1,A
47293,41.665,-123.4883333,1992,Lightning,CA,,0.1,A
47294,41.88,-123.3566667,1992,Lightning,CA,,0.1,A
47295,41.81166667,-123.3783333,1992,Miscellaneous,CA,,1,B
47296,41.66666667,-123.3416667,1992,Miscellaneous,CA,,0.1,A
47297,41.06666667,-123.0233333,1992,Lightning,CA,,0.1,A
47298,41.18666667,-123.33,1992,Lightning,CA,,0.1,A
47299,41.28666667,-122.98,1992,Lightning,CA,,0.1,A
47300,41.31666667,-123.135,1992,Lightning,CA,,0.2,A
47301,41.04805556,-123.0436111,1992,Lightning,CA,,0.2,A
47302,41.17833333,-123.1683333,1992,Lightning,CA,,0.1,A
47303,41.365,-123.2283333,1992,Lightning,CA,,0.1,A
47304,41.25,-123.24,1992,Equipment Use,CA,,0.1,A
47305,41.32,-123.265,1992,Lightning,CA,,0.1,A
47306,41.22333333,-123.4066667,1992,Lightning,CA,,2.5,B
47307,41.39,-122.9816667,1992,Lightning,CA,,0.1,A
47308,41.36,-122.975,1992,Lightning,CA,,0.1,A
47309,41.37,-123.21,1992,Lightning,CA,,0.1,A
47310,41.40833333,-123.1866667,1992,Lightning,CA,,0.1,A
47311,41.20833333,-123.33,1992,Lightning,CA,,0.1,A
47312,41.315,-123.2966667,1992,Lightning,CA,,0.1,A
47313,41.41333333,-123.1333333,1992,Lightning,CA,,0.1,A
47314,41.36333333,-123.0883333,1992,Lightning,CA,,0.1,A
47315,41.42833333,-123.13,1992,Lightning,CA,,0.1,A
47316,41.42333333,-123.1333333,1992,Lightning,CA,,0.1,A
47317,41.49833333,-123.2516667,1992,Lightning,CA,,0.1,A
47318,41.16638889,-123.3705556,1992,Lightning,CA,,0.1,A
47319,41.07666667,-123.105,1992,Lightning,CA,,0.1,A
47320,41.09666667,-123.26,1992,Lightning,CA,,0.1,A
47321,41.10333333,-123.0033333,1992,Lightning,CA,,1.5,B
47322,41.14333333,-123.245,1992,Lightning,CA,,0.1,A
47323,41.11666667,-123.24,1992,Lightning,CA,,0.5,B
47324,41.34333333,-123.1733333,1992,Lightning,CA,,0.1,A
47325,41.28166667,-123.3916667,1992,Lightning,CA,,0.1,A
47326,41.30166667,-123.3666667,1992,Lightning,CA,,0.1,A
47327,41.12166667,-123.2466667,1992,Lightning,CA,,0.1,A
47328,41.30166667,-123.0133333,1992,Lightning,CA,,0.1,A
47329,41.21666667,-123.4333333,1992,Lightning,CA,,0.1,A
47330,41.31,-122.945,1992,Lightning,CA,,0.1,A
47331,41.24,-122.985,1992,Lightning,CA,,0.1,A
47332,41.32,-123.0983333,1992,Lightning,CA,,0.1,A
47333,41.09666667,-123,1992,Lightning,CA,,0.3,B
47334,41.13,-123.0533333,1992,Lightning,CA,,1.5,B
47335,41.1,-122.9733333,1992,Lightning,CA,,1,B
47336,41.03166667,-123.0183333,1992,Lightning,CA,,1.5,B
47337,41.045,-122.97,1992,Lightning,CA,,0.1,A
47338,41.145,-122.975,1992,Lightning,CA,,0.3,B
47339,41.095,-123,1992,Lightning,CA,,0.5,B
47340,41.45666667,-123.1783333,1992,Lightning,CA,,0.1,A
47341,41.355,-123.205,1992,Lightning,CA,,0.2,A
47342,41.26333333,-123.13,1992,Lightning,CA,,0.1,A
47343,41.45333333,-123.2316667,1992,Lightning,CA,,0.1,A
47344,41.19,-123.2683333,1992,Lightning,CA,,1.5,B
47345,41.19666667,-123.0366667,1992,Lightning,CA,,0.1,A
47346,41.19666667,-123.0416667,1992,Lightning,CA,,0.1,A
47347,41.21333333,-123.0966667,1992,Lightning,CA,,0.1,A
47348,41.15666667,-123.1483333,1992,Lightning,CA,,0.1,A
47349,41.125,-123.2383333,1992,Lightning,CA,,0.1,A
47350,41.12,-123.2,1992,Lightning,CA,,0.1,A
47351,41.43333333,-123.235,1992,Lightning,CA,,0.1,A
47352,41.415,-123.1683333,1992,Lightning,CA,,0.1,A
47353,41.12833333,-123.13,1992,Lightning,CA,,4,B
47354,41.65,-123.0733333,1992,Debris Burning,CA,,5,B
47355,41.755,-122.7916667,1992,Lightning,CA,,0.1,A
47356,41.66666667,-123.055,1992,Lightning,CA,,0.1,A
47357,41.705,-123.1416667,1992,Lightning,CA,,0.1,A
47358,41.31333333,-122.72,1992,Lightning,CA,,0.2,A
47359,41.28166667,-122.7566667,1992,Lightning,CA,,0.1,A
47360,41.7,-123.095,1992,Lightning,CA,,0.2,A
